사업자번호,최종평판점수,일반 평판 환산 점수,미래 평판 환산 점수,사회적 책임 환산 점수,대중 평판 점수,고용 평판 점수,신용 평판 점수,기업 프로파일 점수,사업계획 점수,경제적 책임 점수,법률적 책임 점수,윤리적 책임 점수,자선적 책임 점수,
7572,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7755,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7210,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
1901,66.575,69.81132075,66.14583333,78.10218978,50,80,60,65,70,70,100,100,50,
7214,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
8474,63.075,67.9245283,55.72916667,78.10218978,65,50,70,65,50,70,100,100,50,
7923,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
7921,56.85,58.49056604,53.125,73.72262774,50,50,60,60,50,60,100,100,50,
7208,57.625,52.83018868,71.35416667,69.34306569,65,50,30,55,90,50,100,100,50,
7922,52.2375,50.94339623,51.82291667,71.53284672,50,80,10,57.5,50,55,100,100,50,
6388,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
6890,56.325,52.83018868,60.9375,78.10218978,45,50,50,65,60,70,100,100,50,
6891,69.75,73.58490566,63.54166667,91.24087591,50,50,100,80,50,100,100,100,50,
9392,57.625,62.26415094,50.52083333,69.34306569,50,50,70,55,50,50,100,100,50,
7925,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
9048,62.6,62.26415094,68.75,73.72262774,50,50,70,60,80,60,100,100,50,
7575,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
7754,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
2124,54.7375,50.94339623,62.23958333,71.53284672,50,50,40,57.5,70,55,100,100,50,
2592,57.55,41.13207547,84.375,91.24087591,50,44,20,100,70,100,100,100,50,
3168,45.625,39.62264151,50.52083333,69.34306569,40,50,20,55,50,50,100,100,50,
2512,58.75,45.66037736,84.375,82.48175182,50,46,30,70,100,80,100,100,50,
5820,61.075,64.1509434,55.72916667,78.10218978,95,50,30,65,50,70,100,100,50,
8071,60.1,62.26415094,58.33333333,73.72262774,50,50,70,60,60,60,100,100,50,
9057,51.4875,47.16981132,57.03125,71.53284672,50,50,30,57.5,60,55,100,100,50,
4051,59.125,48.67924528,81.77083333,78.10218978,50,44,40,65,100,70,100,100,50,
7224,53.35,47.16981132,63.54166667,73.72262774,50,50,30,60,70,60,100,100,50,
8501,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
8513,50.2375,47.16981132,51.82291667,71.53284672,60,50,20,57.5,50,55,100,100,50,
9058,48.625,45.28301887,50.52083333,69.34306569,65,50,10,55,50,50,100,100,50,
9413,46.85,39.62264151,53.125,73.72262774,50,20,40,60,50,60,100,100,50,
9411,60.7375,62.26415094,62.23958333,71.53284672,50,50,70,57.5,70,55,100,100,50,
7227,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7228,52.85,50.94339623,53.125,73.72262774,50,80,10,60,50,60,100,100,50,
7593,64.55,63.77358491,63.54166667,91.24087591,50,64,60,80,50,100,100,100,50,
8527,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7952,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
8526,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
9415,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
6907,54.75,45.28301887,63.54166667,91.24087591,55,50,20,80,50,100,100,100,50,
7945,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
4561,54.375,49.05660377,66.14583333,69.34306569,55,50,30,55,80,50,100,100,50,
8547,54.75,45.28301887,63.54166667,91.24087591,45,50,30,80,50,100,100,100,50,
7239,60.575,58.49056604,66.14583333,78.10218978,50,50,60,65,70,70,100,100,50,
6452,50.075,43.39622642,55.72916667,78.10218978,60,40,20,65,50,70,100,100,50,
6451,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
7605,61.35,62.26415094,63.54166667,73.72262774,50,50,70,60,70,60,100,100,50,
6454,63.075,58.49056604,76.5625,78.10218978,50,50,60,65,90,70,100,100,50,
8540,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
2746,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
7596,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
9423,50.85,47.16981132,53.125,73.72262774,60,50,20,60,50,60,100,100,50,
7956,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7248,60.825,56.60377358,71.35416667,78.10218978,55,60,40,65,80,70,100,100,50,
8557,64.2375,73.58490566,51.82291667,71.53284672,50,50,100,57.5,50,55,100,100,50,
7250,50.1,43.39622642,58.33333333,73.72262774,50,50,20,60,60,60,100,100,50,
8550,60.1,52.83018868,79.16666667,73.72262774,55,50,40,60,100,60,100,100,50,
9428,46.2375,39.62264151,51.82291667,71.53284672,10,50,50,57.5,50,55,100,100,50,
7962,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
9426,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
9433,51.4875,47.16981132,57.03125,71.53284672,60,50,20,57.5,60,55,100,100,50,
7965,61.325,62.26415094,60.9375,78.10218978,50,60,60,65,60,70,100,100,50,
7968,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
6732,58.95,53.20754717,63.54166667,91.24087591,50,56,40,80,50,100,100,100,50,
9095,46.85,39.62264151,53.125,73.72262774,50,40,20,60,50,60,100,100,50,
9441,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8852,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
4603,43.625,35.8490566,50.52083333,69.34306569,50,20,30,55,50,50,100,100,50,
3709,57.15,50.94339623,63.54166667,86.86131387,60,50,30,80,50,100,80,100,50,
6730,63.25,56.60377358,73.95833333,91.24087591,55,50,50,80,70,100,100,100,50,
6497,50.075,43.39622642,55.72916667,78.10218978,50,50,20,65,50,70,100,100,50,
6950,57.55,43.39622642,84.375,82.48175182,50,50,20,70,100,80,100,100,50,
7619,45.625,39.62264151,50.52083333,69.34306569,50,50,10,55,50,50,100,100,50,
8592,45.625,39.62264151,50.52083333,69.34306569,50,50,10,55,50,50,100,100,50,
7616,54.95,45.66037736,63.54166667,91.24087591,50,66,10,80,50,100,100,100,50,
6481,56.85,58.49056604,53.125,73.72262774,50,80,30,60,50,60,100,100,50,
7626,57.325,54.71698113,60.9375,78.10218978,50,50,50,65,60,70,100,100,50,
6488,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
7633,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
9442,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
3082,67.5,62.26415094,79.16666667,91.24087591,50,50,70,80,80,100,100,100,50,
8607,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
6500,51.75,39.62264151,63.54166667,91.24087591,50,50,10,80,50,100,100,100,50,
8850,60.2375,66.03773585,51.82291667,71.53284672,50,100,30,57.5,50,55,100,100,50,
7978,60.4875,54.71698113,77.86458333,71.53284672,50,60,40,57.5,100,55,100,100,50,
7268,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7265,55.35,50.94339623,63.54166667,73.72262774,50,50,40,60,70,60,100,100,50,
8601,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6492,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
9449,52.3375,52.83018868,51.82291667,64.96350365,65,50,30,57.5,50,55,100,70,50,
6518,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
6516,45.625,39.62264151,50.52083333,69.34306569,50,50,10,55,50,50,100,100,50,
7277,58.325,47.16981132,81.77083333,78.10218978,50,60,20,65,100,70,100,100,50,
8622,54.825,45.28301887,71.35416667,78.10218978,45,50,30,65,80,70,100,100,50,
6520,56.575,50.94339623,66.14583333,78.10218978,50,60,30,65,70,70,100,100,50,
7273,52.625,52.83018868,50.52083333,69.34306569,55,50,40,55,50,50,100,100,50,
9459,60.6,56.60377358,63.54166667,90.1459854,55,80,20,80,50,100,100,90,55,
9462,51.85,49.05660377,53.125,73.72262774,55,50,30,60,50,60,100,100,50,
7280,48.85,43.39622642,53.125,73.72262774,60,50,10,60,50,60,100,100,50,
4956,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
6971,57.75,50.94339623,63.54166667,91.24087591,60,50,30,80,50,100,100,100,50,
6973,59.8,52.45283019,68.75,91.24087591,50,64,30,80,60,100,100,100,50,
4458,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
8003,47.85,41.50943396,53.125,73.72262774,55,20,40,60,50,60,100,100,50,
6533,53.3,43.39622642,63.54166667,87.95620438,50,50,20,80,50,100,80,100,55,
6536,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7997,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
9469,58.125,56.22641509,60.9375,78.10218978,50,64,40,65,60,70,100,100,50,
6978,46.3875,39.62264151,51.82291667,72.62773723,50,50,10,57.5,50,55,100,100,55,
5835,54.45,46.41509434,63.54166667,84.67153285,40,48,40,80,50,100,70,100,50,
8855,51.75,39.62264151,63.54166667,91.24087591,50,50,10,80,50,100,100,100,50,
9477,56.1,45.28301887,79.16666667,73.72262774,45,50,30,60,100,60,100,100,50,
9476,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
8650,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
6549,58.375,56.60377358,66.14583333,69.34306569,75,50,30,55,80,50,100,100,50,
6546,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
9123,58.75,52.83018868,63.54166667,91.24087591,65,50,30,80,50,100,100,100,50,
5884,56.65,47.16981132,63.54166667,97.81021898,50,50,30,80,50,100,100,100,80,
7666,54.85,54.71698113,53.125,73.72262774,50,50,50,60,50,60,100,100,50,
6094,65,62.26415094,68.75,91.24087591,50,60,60,80,60,100,100,100,50,
7307,60.1,62.26415094,58.33333333,73.72262774,50,50,70,60,60,60,100,100,50,
8663,55.375,50.94339623,66.14583333,69.34306569,50,50,40,55,80,50,100,100,50,
7668,51.125,43.01886792,60.9375,78.10218978,55,44,20,65,60,70,100,100,50,
7304,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7669,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
6980,57.75,53.20754717,63.54166667,82.48175182,50,26,70,70,60,80,100,100,50,
6983,58.2,51.69811321,68.75,82.48175182,50,62,30,70,70,80,100,100,50,
9138,50.85,47.16981132,53.125,73.72262774,60,30,40,60,50,60,100,100,50,
6567,59.85,64.1509434,53.125,73.72262774,55,60,60,60,50,60,100,100,50,
6569,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
2872,52.525,45.66037736,60.9375,78.10218978,50,46,30,65,60,70,100,100,50,
6574,51.75,39.62264151,63.54166667,91.24087591,50,50,10,80,50,100,100,100,50,
9486,57.725,55.47169811,60.9375,78.10218978,50,52,50,65,60,70,100,100,50,
8676,52.1,47.16981132,58.33333333,73.72262774,50,50,30,60,60,60,100,100,50,
3989,71.075,73.58490566,76.5625,78.10218978,50,80,70,65,90,70,100,100,50,
6690,49.85,45.28301887,53.125,73.72262774,65,50,10,60,50,60,100,100,50,
7679,67,66.03773585,68.75,91.24087591,60,50,70,80,60,100,100,100,50,
6996,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
9491,50.05,45.66037736,53.125,73.72262774,50,46,30,60,50,60,100,100,50,
6593,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
6592,53.8,43.39622642,68.75,82.48175182,50,50,20,70,70,80,100,100,50,
7687,66.325,62.26415094,81.77083333,78.10218978,50,50,70,65,100,70,100,100,50,
7684,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
7326,67.1,66.03773585,79.16666667,73.72262774,50,90,40,60,100,60,100,100,50,
7688,56.4875,47.16981132,77.86458333,71.53284672,50,50,30,57.5,100,55,100,100,50,
9495,54.85,54.71698113,53.125,73.72262774,50,70,30,60,50,60,100,100,50,
6594,53,44.1509434,68.75,73.72262774,50,42,30,60,80,60,100,100,50,
3408,54.3375,50.18867925,62.23958333,71.53284672,50,48,40,57.5,70,55,100,100,50,
3160,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7011,59.625,66.03773585,50.52083333,69.34306569,50,100,30,55,50,50,100,100,50,
5373,56.625,50.94339623,71.35416667,69.34306569,50,50,40,55,90,50,100,100,50,
6599,54.075,50.94339623,55.72916667,78.10218978,50,60,30,65,50,70,100,100,50,
7007,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8707,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8709,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
9154,49.2375,45.28301887,51.82291667,71.53284672,55,40,30,57.5,50,55,100,100,50,
7331,52.85,50.94339623,53.125,73.72262774,50,50,40,60,50,60,100,100,50,
8719,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7700,74.475,76.60377358,76.5625,91.24087591,60,58,90,95,60,100,100,100,50,
6744,60.875,54.33962264,76.5625,78.10218978,55,54,40,65,90,70,100,100,50,
8728,42.85,32.0754717,53.125,73.72262774,50,20,20,60,50,60,100,100,50,
6626,62.325,54.71698113,81.77083333,78.10218978,50,50,50,65,100,70,100,100,50,
8725,54.6,47.16981132,68.75,73.72262774,50,50,30,60,80,60,100,100,50,
4306,52.1,47.16981132,58.33333333,73.72262774,50,50,30,60,60,60,100,100,50,
6621,53.275,49.43396226,55.72916667,78.10218978,50,66,20,65,50,70,100,100,50,
7701,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
9170,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6637,60.1,62.26415094,58.33333333,73.72262774,50,50,70,60,60,60,100,100,50,
7717,65.875,66.03773585,76.5625,69.34306569,60,50,70,55,100,50,100,100,50,
9510,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7026,60.85,66.03773585,53.125,73.72262774,60,50,70,60,50,60,100,100,50,
7027,51.8375,50.18867925,51.82291667,71.53284672,50,48,40,57.5,50,55,100,100,50,
7715,52.525,43.39622642,60.9375,86.86131387,50,50,20,75,50,90,100,100,50,
9511,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
7029,57.1,47.16981132,79.16666667,73.72262774,50,50,30,60,100,60,100,100,50,
8742,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
4434,58.3,56.60377358,58.33333333,82.48175182,55,50,50,70,50,80,100,100,50,
8757,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
6654,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
8057,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
8764,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8059,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7412,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
8767,59.75,54.71698113,63.54166667,91.24087591,70,50,30,80,50,100,100,100,50,
8759,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
6653,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6746,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
8069,54.2375,54.71698113,51.82291667,71.53284672,50,50,50,57.5,50,55,100,100,50,
7726,54.85,54.71698113,53.125,73.72262774,50,60,40,60,50,60,100,100,50,
8785,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
952,59.825,54.71698113,71.35416667,78.10218978,50,40,60,65,80,70,100,100,50,
963,54.6,47.16981132,68.75,73.72262774,50,60,20,60,80,60,100,100,50,
1591,62.4,57.35849057,68.75,91.24087591,55,42,60,80,60,100,100,100,50,
954,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
6102,57.9,55.8490566,58.33333333,82.48175182,55,48,50,70,50,80,100,100,50,
8080,49.85,45.28301887,53.125,73.72262774,55,60,10,60,50,60,100,100,50,
5895,61.35,62.26415094,63.54166667,73.72262774,50,50,70,60,70,60,100,100,50,
8148,52.85,50.94339623,53.125,73.72262774,40,50,50,60,50,60,100,100,50,
6044,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
4126,59.125,55.8490566,60.9375,86.86131387,55,48,50,75,50,90,100,100,50,
7061,51,47.16981132,53.125,74.81751825,50,50,30,60,50,60,100,100,55,
9195,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
8864,52.775,49.05660377,55.72916667,75.91240876,55,50,30,65,50,70,100,90,50,
7060,56.075,54.71698113,55.72916667,78.10218978,50,40,60,65,50,70,100,100,50,
6748,69.575,75.47169811,66.14583333,78.10218978,55,50,100,65,70,70,100,100,50,
8157,52.4875,49.05660377,57.03125,71.53284672,55,50,30,57.5,60,55,100,100,50,
8156,58.075,58.49056604,55.72916667,78.10218978,60,80,20,65,50,70,100,100,50,
6749,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
8155,55.375,48.67924528,66.14583333,78.10218978,50,54,30,65,70,70,100,100,50,
9198,56.85,58.49056604,53.125,73.72262774,50,50,60,60,50,60,100,100,50,
7068,69.2,70.18867925,68.75,91.24087591,45,46,100,80,60,100,100,100,50,
7384,62.075,66.03773585,55.72916667,78.10218978,50,50,80,65,50,70,100,90,60,
1645,68.725,77.35849057,60.9375,73.72262774,50,60,100,65,60,70,100,80,50,
475,50.85,47.16981132,53.125,73.72262774,40,50,40,60,50,60,100,100,50,
1644,60.4,61.13207547,58.33333333,80.2919708,45,72,50,70,50,80,100,90,50,
478,54.3,39.62264151,79.16666667,82.48175182,60,40,10,70,90,80,100,100,50,
1638,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
1060,68.1,63.39622642,79.16666667,91.24087591,55,58,60,80,80,100,100,100,50,
477,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
1483,65.5,70.18867925,58.33333333,82.48175182,55,76,60,70,50,80,100,100,50,
1066,51.9375,41.50943396,72.65625,69.34306569,50,45,20,57.5,90,55,90,100,50,
481,52.2375,50.94339623,51.82291667,71.53284672,50,60,30,57.5,50,55,100,100,50,
496,62.3,62.26415094,68.75,71.53284672,50,100,20,60,80,60,90,100,50,
1151,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
1491,62.025,71.69811321,50.52083333,64.96350365,95,70,30,55,50,50,80,100,50,
1652,74.25,77.35849057,73.95833333,91.24087591,60,50,100,80,70,100,100,100,50,
1855,63.6,59.62264151,68.75,91.24087591,55,58,50,80,60,100,100,100,50,
753,58.85,62.26415094,53.125,73.72262774,60,50,60,60,50,60,100,100,50,
754,53.25,49.05660377,58.33333333,74.81751825,45,20,70,60,60,60,100,100,55,
760,52.6,43.39622642,68.75,73.72262774,50,50,20,60,80,60,100,100,50,
755,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
1668,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
763,61.3,62.26415094,58.33333333,82.48175182,50,60,60,70,50,80,100,100,50,
1867,55.1,43.39622642,79.16666667,73.72262774,50,50,20,60,100,60,100,100,50,
510,65.1,57.73584906,79.16666667,91.24087591,50,48,60,80,80,100,100,100,50,
78,68.2,68.30188679,68.75,91.24087591,50,76,60,80,60,100,100,100,50,
1865,62.875,67.54716981,55.72916667,78.10218978,70,54,60,65,50,70,100,100,50,
769,54.5,43.39622642,79.16666667,69.34306569,50,50,20,60,100,60,100,80,50,
509,67.85,79.24528302,53.125,73.72262774,55,60,100,60,50,60,100,100,50,
1864,58.1,58.49056604,58.33333333,73.72262774,60,30,70,60,60,60,100,100,50,
1663,62.225,56.98113208,71.35416667,86.86131387,50,56,50,75,70,90,100,100,50,
1506,55.85,56.60377358,53.125,73.72262774,55,50,50,60,50,60,100,100,50,
1781,51.325,43.39622642,60.9375,78.10218978,50,50,20,65,60,70,100,100,50,
1984,63.125,65.66037736,60.9375,78.10218978,55,54,70,65,60,70,100,100,50,
850,65.95,56.98113208,84.375,91.24087591,50,56,50,80,90,100,100,100,50,
852,54.7375,50.94339623,62.23958333,71.53284672,50,60,30,57.5,70,55,100,100,50,
1535,55.4,46.41509434,68.75,82.48175182,50,48,30,70,70,80,100,100,50,
1782,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
1547,54.475,49.05660377,60.9375,79.19708029,55,50,30,65,60,70,100,100,55,
848,63.85,57.73584906,73.95833333,91.24087591,50,38,70,80,70,100,100,100,50,
121,58.1,58.49056604,58.33333333,73.72262774,50,50,60,60,60,60,100,100,50,
124,51.35,43.39622642,63.54166667,73.72262774,50,50,20,60,70,60,100,100,50,
557,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
798,62.025,56.60377358,71.35416667,86.86131387,55,50,50,95,50,90,100,100,50,
123,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
1785,77.025,74.33962264,92.1875,91.24087591,50,52,100,95,90,100,100,100,50,
554,56.05,56.98113208,53.125,73.72262774,50,56,50,60,50,60,100,100,50,
1552,59.325,58.49056604,60.9375,78.10218978,50,40,70,65,60,70,100,100,50,
1791,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
789,54.85,54.71698113,53.125,73.72262774,50,50,50,60,50,60,100,100,50,
1787,54.85,54.71698113,53.125,73.72262774,50,50,50,60,50,60,100,100,50,
568,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
808,63.6,64.1509434,68.75,73.72262774,55,50,70,60,80,60,100,100,50,
152,45.025,39.62264151,50.52083333,64.96350365,40,50,20,55,50,50,80,100,50,
1563,63.175,51.69811321,86.97916667,86.86131387,60,52,30,75,100,90,100,100,50,
812,50.2375,47.16981132,51.82291667,71.53284672,50,60,20,57.5,50,55,100,100,50,
809,59.075,60.37735849,55.72916667,78.10218978,55,50,60,65,50,70,100,100,50,
579,62.1,56.60377358,79.16666667,73.72262774,45,100,10,60,100,60,100,100,50,
1895,58.85,62.26415094,53.125,73.72262774,50,100,20,60,50,60,100,100,50,
